"Year","Aqstime","Sate_AOD","AERONET_AOD"
2012,"2012-03-16 13:05:00",0.312000014819,0.209703098098
2012,"2012-04-24 13:15:00",0.355000016862,0.104308990609
2012,"2012-06-11 13:15:00",0.207000009832,0.172496715787
2012,"2012-06-25 13:25:00",0.438000020804,0.213697876967
2013,"2013-01-28 13:20:00",0.287000013632,0.209195516275
2013,"2013-01-29 14:00:00",0.324500015413,0.392351950291
2013,"2013-01-30 13:05:00",0.222000010544,0.106553381432
2013,"2013-01-31 13:50:00",0.220500010473,0.11440595682
2013,"2013-02-01 12:55:00",0.377000017907,0.211484238812
2013,"2013-03-26 13:15:00",0.577000027406,0.382062887817
2013,"2013-03-27 13:55:00",0.388500018453,0.187564348759
2013,"2013-03-29 13:45:00",0.233000011067,0.0861790991623
2013,"2013-03-30 12:50:00",0.312500014843,0.17090173707
2014,"2014-02-27 13:00:00",0.149000007077,0.119862588225
2014,"2014-03-04 13:20:00",0.368000017479,0.219549842305
2014,"2014-03-11 13:25:00",0.186000008835,0.225716817336
2014,"2014-03-12 14:10:00",0.243000011542,0.248320751391
2014,"2014-03-13 13:15:00",0.515000024461,0.335426756575
2014,"2014-03-15 13:00:00",0.114000005415,0.143705986614
2014,"2014-03-29 13:15:00",0.412000019569,0.105866801293
2014,"2014-03-31 13:00:00",0.255000012112,0.0745390755224
2014,"2014-04-07 13:05:00",0.897000042605,0.370163539848
2014,"2014-04-21 13:20:00",0.328000015579,0.262689883599
2014,"2014-04-22 14:00:00",0.521000024746,0.273958538792
2014,"2014-04-23 13:05:00",0.314000014914,0.171433910331
2014,"2014-04-26 13:40:00",0.259000012302,0.121078657202
2014,"2014-05-05 13:30:00",0.358000017004,0.115751983395
2014,"2014-07-01 13:25:00",0.320000015199,0.0719373983868
2015,"2015-02-01 13:30:00",0.332000015769,0.159852488611
2015,"2015-02-06 13:50:00",0.319000015152,0.185135027576
2015,"2015-03-05 13:30:00",0.440000020899,0.385377082245
2015,"2015-03-08 14:00:00",0.441000020946,0.291576783305
2015,"2015-03-16 13:15:00",0.354000016814,0.307373781467
2015,"2015-03-19 13:45:00",0.810000038473,1.00409688358
2015,"2015-03-24 14:00:00",0.478500022728,0.254256746409
2015,"2015-04-05 12:50:00",0.311000014772,0.125240341623
2015,"2015-04-18 13:55:00",0.796000037808,0.384573798397
2015,"2015-04-20 13:45:00",1.07400005101,0.431052352741
2015,"2015-05-01 13:25:00",0.699500033224,0.251911505585
2015,"2015-05-04 13:55:00",0.311000014772,0.200055245044
2015,"2015-05-05 13:00:00",0.356000016909,0.296457601934
2015,"2015-05-15 13:40:00",0.219000010402,0.0902122374541
2015,"2015-06-04 13:15:00",0.251000011922,0.110762756618
2015,"2015-07-22 13:15:00",0.309000014677,0.0849287110581
2015,"2015-08-27 12:50:00",0.162000007695,0.0770003651655
2015,"2015-09-03 12:55:00",0.282000013394,0.269899303962
